ID link,in_mine,in_BauschFluck,in_Town,in_DiazRamos,in_daCunha
Q9UBR5,0,0,1,0,1
Q9UBS5,1,1,1,0,1
Q9UBS9,0,1,0,0,0
Q9UBU6,0,0,0,0,1
Q9UBV2,0,0,1,0,1
Q9UBV7,0,0,1,0,0
Q9UBX3,0,0,1,0,0
Q9UBX8,0,0,1,0,0
Q9UBY0,1,1,1,0,1
Q9UBY5,1,1,0,0,1
Q9UBY8,0,0,1,0,0
Q9UDX5,0,0,1,0,0
Q9UEF7,1,1,1,0,1
Q9UEU0,0,0,1,0,1
Q9UEW3,1,0,1,1,1
Q9UF02,0,1,1,0,1
Q9UF33,1,1,1,0,0
Q9UG22,0,0,1,1,1
Q9UGF5,1,1,1,0,1
Q9UGF6,1,1,1,0,1
Q9UGF7,1,1,1,0,1
Q9UGH3,1,1,1,1,1
Q9UGI6,0,0,1,1,1
Q9UGM1,1,1,1,0,1
Q9UGN4,1,1,1,1,1
Q9UGP8,0,0,1,0,0
Q9UGQ2,0,0,1,0,1
Q9UGQ3,1,1,1,1,1
Q9UGT4,1,1,1,0,1
Q9UH62,0,0,1,1,0
Q9UH99,0,0,1,0,0
Q9UHB6,0,0,1,0,0
Q9UHC3,1,0,1,0,0
Q9UHC6,1,1,1,0,1
Q9UHC9,1,1,1,0,0
Q9UHE5,0,0,1,0,1
Q9UHE8,0,0,0,0,1
Q9UHF3,0,0,1,0,1
Q9UHF4,1,1,1,1,1
Q9UHI5,0,0,1,0,1
Q9UHI7,1,1,1,1,1
Q9UHJ9,0,0,0,0,1
Q9UHM6,1,1,0,0,1
Q9UHN6,1,0,1,0,1
Q9UHP7,1,1,1,1,1
Q9UHQ9,0,0,1,0,0
Q9UHW9,1,1,1,0,1
Q9UHX3,1,1,1,1,1
Q9UI33,1,1,1,0,1
Q9UI40,1,1,1,0,1
Q9UIB8,1,1,1,1,1
Q9UIG8,1,1,1,0,1
Q9UII2,0,0,1,0,0
Q9UIJ5,0,0,0,0,1
Q9UIK5,1,1,1,1,1
Q9UIQ6,1,1,1,0,1
Q9UIR0,1,0,1,1,0
Q9UIW2,1,1,1,0,1
Q9UIX4,1,0,1,0,1
Q9UJ14,1,1,1,0,1
Q9UJ37,0,0,1,0,0
Q9UJ42,1,1,0,0,1
Q9UJ71,1,0,1,1,1
Q9UJ90,0,0,1,1,1
Q9UJ96,0,0,1,0,1
Q9UJ99,1,1,1,0,1
Q9UJA2,0,0,0,0,1
Q9UJA9,0,1,1,0,1
Q9UJG1,0,0,1,0,1
Q9UJQ1,1,1,1,0,1
Q9UK00,0,0,1,0,1
Q9UK17,0,0,1,0,1
Q9UK23,0,1,0,0,0
Q9UK28,0,0,1,0,1
Q9UK39,0,0,1,1,1
Q9UKB5,1,1,1,0,1
Q9UKF2,1,1,1,0,1
Q9UKF5,1,1,1,0,1
Q9UKG4,0,1,1,0,1
Q9UKH3,1,1,1,0,0
Q9UKI3,0,0,0,1,0
Q9UKJ0,1,1,1,1,1
Q9UKJ1,1,1,1,1,1
Q9UKJ5,0,0,0,1,1
Q9UKJ8,1,1,1,0,1
Q9UKL2,1,1,1,0,1
Q9UKL4,1,1,1,0,1
Q9UKM7,0,0,1,0,0
Q9UKN1,1,1,1,0,0
Q9UKP4,0,0,1,0,0
Q9UKP6,1,1,0,0,1
Q9UKQ2,1,1,1,1,1
Q9UKR5,0,0,1,0,0
Q9UKR8,1,0,1,1,1
Q9UKU0,0,0,1,1,1
Q9UKU6,1,1,1,0,1
Q9UKV5,0,0,0,0,1
Q9UKX5,1,1,1,0,1
Q9UKY0,1,1,0,0,1
Q9UKY4,0,0,1,0,0
Q9UKZ4,1,1,1,0,1
Q9UL19,0,0,1,0,1
Q9UL25,0,0,1,0,0
Q9UL51,1,0,1,0,1
Q9UL52,1,1,1,0,0
Q9UL54,0,0,1,0,1
Q9UL62,1,0,0,0,1
Q9ULB1,1,1,1,0,1
Q9ULB4,1,1,1,0,1
Q9ULB5,1,1,1,0,1
Q9ULC0,1,1,1,1,1
Q9ULC5,0,0,1,0,1
Q9ULC8,0,0,1,0,1
Q9ULD2,0,0,0,0,1
Q9ULD6,0,0,1,0,0
Q9ULD8,1,0,0,0,1
Q9ULF5,0,1,1,0,0
Q9ULG6,0,0,1,0,1
Q9ULH0,1,0,1,0,1
Q9ULH4,1,1,1,0,1
Q9ULI3,1,1,1,0,0
Q9ULK0,1,1,1,0,1
Q9ULK5,1,0,1,0,1
Q9ULK6,1,1,1,0,1
Q9ULL4,1,1,1,0,0
Q9ULM6,0,0,1,1,1
Q9ULQ1,1,1,0,0,1
Q9ULS5,0,0,0,0,1
Q9ULS6,1,0,1,0,1
Q9ULT6,1,0,1,0,0
Q9ULV1,1,1,1,1,1
Q9ULW2,1,1,1,1,1
Q9ULX3,0,0,0,1,0
Q9ULX5,0,0,1,0,1
Q9ULX7,1,1,1,0,1
Q9ULY5,1,0,1,1,0
Q9ULZ3,0,0,0,0,1
Q9ULZ9,1,1,0,1,0
Q9UM00,0,0,1,0,1
Q9UM01,0,0,1,1,1
Q9UM11,0,0,1,1,1
Q9UM21,0,0,1,0,0
Q9UM44,0,1,1,1,1
Q9UM47,1,1,1,0,0
Q9UM73,1,1,1,1,0
Q9UMD9,1,0,1,0,1
Q9UMF0,1,1,0,0,1
Q9UMR7,1,0,1,1,1
Q9UMX3,0,0,1,0,0
Q9UMX9,1,1,1,0,1
Q9UMZ3,1,1,1,0,0
Q9UN42,0,1,1,0,1
Q9UN66,1,1,1,0,1
Q9UN67,1,1,1,0,1
Q9UN70,1,1,1,0,1
Q9UN71,1,1,1,0,1
Q9UN72,1,1,0,0,1
Q9UN73,1,1,0,0,1
Q9UN74,1,1,0,0,1
Q9UN75,1,1,1,0,1
Q9UN76,1,1,1,0,1
Q9UN88,1,1,0,0,1
Q9UNA3,0,0,1,0,0
Q9UNE0,1,1,1,0,1
Q9UNG2,1,1,1,1,0
Q9UNK0,0,0,1,0,1
Q9UNN8,1,1,1,1,1
Q9UNP4,0,0,1,0,1
Q9UNQ0,1,1,1,1,1
Q9UNU6,0,0,1,0,0
Q9UNW8,1,1,1,1,1
Q9UNX9,1,0,1,0,1
Q9UP38,1,1,1,0,1
Q9UP52,1,0,1,1,1
Q9UP95,0,1,0,0,1
Q9UPC5,1,1,0,1,1
Q9UPI3,0,1,0,1,1
Q9UPQ8,0,0,0,0,1
Q9UPR5,1,1,0,0,1
Q9UPU3,0,1,0,0,1
Q9UPX0,1,1,0,0,0
Q9UPX6,1,0,1,0,1
Q9UPY5,1,0,1,0,1
Q9UPZ6,1,1,1,0,0
Q9UQ05,1,0,0,0,1
Q9UQ52,1,1,0,1,0
Q9UQ53,0,0,1,0,0
Q9UQ90,0,0,1,0,0
Q9UQC9,1,1,1,0,1
Q9UQD0,1,1,1,0,1
Q9UQF0,1,1,0,0,0
Q9UQP3,0,0,1,0,0
Q9UQQ1,1,1,1,0,0
Q9UQV4,0,1,1,1,0
Q9WJR5,0,0,1,0,0
Q9Y210,1,0,0,1,1
Q9Y219,1,1,1,0,1
Q9Y225,0,0,1,0,0
Q9Y226,1,1,1,1,1
Q9Y228,1,0,1,0,1
Q9Y231,0,0,1,0,0
Q9Y241,0,0,1,0,1
Q9Y256,0,0,0,0,1
Q9Y257,0,0,0,1,1
Q9Y267,1,1,0,0,1
Q9Y271,1,1,0,1,1
Q9Y274,0,0,1,0,0
Q9Y275,1,1,1,1,1
Q9Y276,0,0,1,0,0
Q9Y277,0,0,1,0,0
Q9Y278,0,0,1,0,0
Q9Y279,1,0,1,1,1
Q9Y282,0,0,0,0,1
Q9Y284,0,0,0,0,1
Q9Y286,1,1,1,1,0
Q9Y287,0,1,1,0,1
Q9Y289,0,1,1,1,1
Q9Y2A7,0,0,1,0,0
Q9Y2A9,0,0,1,0,0
Q9Y2B1,1,0,1,0,0
Q9Y2B2,0,0,1,0,0
Q9Y2C2,0,0,1,0,1
Q9Y2C3,0,0,1,0,0
Q9Y2C5,0,0,1,0,1
Q9Y2C9,1,1,1,1,1
Q9Y2E8,0,0,1,0,1
Q9Y2G1,0,0,1,0,0
Q9Y2G3,1,0,1,0,0
Q9Y2G8,1,0,1,0,0
Q9Y2H6,0,0,1,0,1
Q9Y2I2,1,1,0,0,0
Q9Y2L9,0,0,0,0,1
Q9Y2Q0,0,0,1,0,1
Q9Y2R0,0,0,1,0,1
Q9Y2T5,1,1,0,0,1
Q9Y2T6,1,1,1,0,1
Q9Y2U2,0,0,1,0,1
Q9Y2U8,0,0,1,0,0
Q9Y2W3,0,0,1,0,0
Q9Y2Y6,1,0,1,0,0
Q9Y2Y8,0,0,0,0,1
Q9Y320,1,0,1,0,0
Q9Y328,0,0,1,0,0
Q9Y336,1,1,1,1,1
Q9Y342,1,0,1,0,1
Q9Y345,1,1,0,0,1
Q9Y385,0,0,1,0,0
Q9Y397,0,0,0,0,1
Q9Y3B3,0,1,1,1,1
Q9Y3D6,0,0,1,0,0
Q9Y3E0,0,0,0,0,1
Q9Y3N9,1,1,0,0,1
Q9Y3P4,0,0,1,0,1
Q9Y3P8,1,1,1,0,1
Q9Y3Q0,1,0,1,0,0
Q9Y3Q3,0,0,0,1,1
Q9Y3Q4,1,0,1,0,1
Q9Y3Q7,1,1,1,0,1
Q9Y442,0,0,1,0,0
Q9Y487,0,1,1,0,1
Q9Y490,0,0,1,0,0
Q9Y493,1,1,1,0,1
Q9Y4A9,1,1,0,0,1
Q9Y4C0,1,1,1,0,1
Q9Y4C5,0,0,1,0,0
Q9Y4D2,1,1,1,0,1
Q9Y4D7,1,1,1,1,1
Q9Y4D8,0,0,1,0,0
Q9Y4W6,0,0,1,0,0
Q9Y4X1,1,0,1,0,0
Q9Y519,0,0,1,0,1
Q9Y548,0,0,1,0,1
Q9Y561,1,1,1,0,1
Q9Y584,0,0,1,0,0
Q9Y585,1,1,0,0,1
Q9Y5C1,0,0,1,0,0
Q9Y5E1,1,1,1,0,1
Q9Y5E2,1,1,1,0,1
Q9Y5E3,1,1,1,0,1
Q9Y5E4,1,1,1,0,1
Q9Y5E5,1,1,1,0,1
Q9Y5E6,1,1,1,0,1
Q9Y5E7,1,1,1,0,1
Q9Y5E8,1,1,1,0,1
Q9Y5E9,1,1,1,0,1
Q9Y5F0,1,1,1,0,1
Q9Y5F1,1,1,1,0,1
Q9Y5F2,1,1,1,0,1
Q9Y5F3,1,1,1,0,1
Q9Y5F6,1,1,1,0,1
Q9Y5F7,1,1,1,0,1
Q9Y5F8,1,1,1,0,1
Q9Y5F9,1,1,1,0,1
Q9Y5G0,1,1,1,0,1
Q9Y5G1,1,1,1,0,1
Q9Y5G2,1,1,1,0,1
Q9Y5G3,1,1,1,0,1
Q9Y5G4,1,1,1,0,1
Q9Y5G5,1,1,1,0,1
Q9Y5G6,1,1,1,0,1
Q9Y5G7,1,1,1,0,1
Q9Y5G8,1,1,1,0,1
Q9Y5G9,1,1,0,0,1
Q9Y5H0,1,1,1,0,1
Q9Y5H1,1,1,1,0,1
Q9Y5H2,1,1,1,0,1
Q9Y5H3,1,1,1,0,1
Q9Y5H4,1,1,0,0,1
Q9Y5H5,1,1,0,0,1
Q9Y5H6,1,1,0,0,1
Q9Y5H7,1,1,0,0,1
Q9Y5H8,1,1,1,0,1
Q9Y5H9,1,1,0,0,1
Q9Y5I0,1,1,0,0,1
Q9Y5I1,1,1,0,0,1
Q9Y5I2,1,1,0,0,1
Q9Y5I3,1,1,0,0,1
Q9Y5I4,1,1,1,0,1
Q9Y5I7,1,1,1,0,1
Q9Y5L2,0,0,1,0,0
Q9Y5L3,1,0,1,0,1
Q9Y5M6,0,0,0,0,1
Q9Y5M8,0,0,1,0,0
Q9Y5N1,1,1,0,1,1
Q9Y5P0,1,1,1,0,1
Q9Y5P1,1,1,1,0,1
Q9Y5Q0,0,0,1,0,1
Q9Y5Q5,1,1,1,0,1
Q9Y5R2,1,0,1,0,1
Q9Y5S1,1,1,1,1,1
Q9Y5S8,1,0,1,0,1
Q9Y5T4,0,0,1,0,1
Q9Y5U4,0,0,1,0,1
Q9Y5U5,1,1,1,1,1
Q9Y5U9,0,0,1,0,1
Q9Y5W7,0,0,1,0,1
Q9Y5W8,0,0,0,0,1
Q9Y5X5,1,1,1,0,1
Q9Y5Y0,1,1,1,1,1
Q9Y5Y3,1,1,1,0,1
Q9Y5Y4,1,1,1,1,1
Q9Y5Y5,0,0,1,0,0
Q9Y5Y6,1,0,1,1,1
Q9Y5Y7,1,1,1,1,1
Q9Y5Y9,1,1,1,0,1
Q9Y5Z0,1,1,0,1,1
Q9Y5Z6,0,0,1,0,0
Q9Y5Z9,0,0,1,0,1
Q9Y619,0,0,1,0,0
Q9Y624,1,1,1,1,1
Q9Y625,1,1,0,0,0
Q9Y639,1,1,1,0,1
Q9Y644,0,0,1,0,0
Q9Y653,1,1,1,1,1
Q9Y661,0,0,1,0,0
Q9Y662,0,0,1,0,1
Q9Y663,0,0,1,0,0
Q9Y666,0,1,0,0,1
Q9Y672,0,0,1,0,0
Q9Y673,0,0,1,0,0
Q9Y679,0,0,1,0,0
Q9Y691,1,1,0,0,1
Q9Y693,0,0,0,0,1
Q9Y694,0,1,0,0,1
Q9Y696,0,0,1,0,0
Q9Y698,0,1,1,0,1
Q9Y6A1,0,0,1,0,0
Q9Y6A2,0,0,1,0,0
Q9Y6A9,1,0,1,0,0
Q9Y6C5,1,0,1,0,1
Q9Y6C7,0,0,0,0,1
Q9Y6C9,0,0,1,0,0
Q9Y6D0,0,0,1,0,0
Q9Y6F6,0,1,1,0,0
Q9Y6F9,0,0,1,0,0
Q9Y6G1,0,0,1,0,1
Q9Y6H6,0,0,1,1,1
Q9Y6H8,1,1,1,0,1
Q9Y6I0,0,0,1,0,0
Q9Y6J6,0,0,1,0,1
Q9Y6K0,0,0,0,0,1
Q9Y6L6,1,1,1,1,1
Q9Y6M0,1,1,0,0,0
Q9Y6M5,1,1,1,0,1
Q9Y6M7,1,1,0,1,1
Q9Y6N1,0,0,1,0,0
Q9Y6N7,1,1,1,0,0
Q9Y6N8,1,1,1,0,1
Q9Y6Q6,1,1,1,0,1
Q9Y6Q9,0,0,1,0,0
Q9Y6R1,1,1,1,0,1
Q9Y6U7,1,0,0,0,0
Q9Y6W8,1,1,1,1,1
Q9Y6X1,1,0,1,0,0
Q9Y6X5,1,1,1,0,1
Q9YNA8,0,0,1,0,0
W5XKT8,1,0,0,0,0
X6RKS3,1,0,0,0,0
